,created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,properati_url,barrio,PH,apartment,house,price_m2
6304,2017-12-17,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6067227279,-58.3916053371,129000.0,44.0,40.0,3.0,https://www.properati.com.ar/1j259_venta_departamento_san-nicolas_baulera_lavadero_sotano_luminoso_lujoso_garage_amoblado_amenities_placard_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_apto-credito-hipotecario_vaira-propiedades,SAN NICOLAS,0.0,1.0,0.0,2931.818181818182
6305,2017-12-18,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6037575,-58.3881681,78000.0,31.0,31.0,1.0,https://www.properati.com.ar/1j2ku_venta_departamento_monserrat_lavadero_subte-linea-d_subte-linea-b_subte-linea-a_asempro_dcw,SAN NICOLAS,0.0,1.0,0.0,2516.1290322580644
6306,2017-12-18,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.6087673,-58.3862833,450000.0,115.0,115.0,2.0,https://www.properati.com.ar/1j2wg_venta_departamento_recoleta_patio_vestidor_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_mg-desarrollos-inmobiliarios_gkm,SAN NICOLAS,0.0,1.0,0.0,3913.0434782608695
6307,2017-12-19,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.60279439999999,-58.382427,76000.0,36.0,36.0,1.0,https://www.properati.com.ar/1j44b_venta_departamento_centro-microcentro_placard_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_goldstein-propiedades-srl_9yp,SAN NICOLAS,0.0,1.0,0.0,2111.1111111111113
6308,2017-12-20,apartment,Congreso,|Argentina|Capital Federal|Congreso|,-34.608778823899996,-58.387027105200005,63000.0,26.0,26.0,1.0,https://www.properati.com.ar/1j5bw_venta_departamento_congreso_luminoso_kitchinete_subte-linea-b_subte-linea-a_subte-linea-c_de-prez-propiedades,SAN NICOLAS,0.0,1.0,0.0,2423.076923076923
6309,2017-12-21,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.601122,-58.376691,109000.0,90.0,90.0,3.0,https://www.properati.com.ar/1j622_venta_departamento_san-nicolas_subte-linea-d_subte-linea-b_subte-linea-c_re-max-premium-ii,SAN NICOLAS,0.0,1.0,0.0,1211.111111111111
6310,2017-12-21,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.5999047,-58.3754181,115000.0,41.0,41.0,2.0,https://www.properati.com.ar/1j6f7_venta_departamento_san-nicolas_luminoso_subte-linea-d_subte-linea-b_subte-linea-c_lm-inmuebles_dxh,SAN NICOLAS,0.0,1.0,0.0,2804.878048780488
6311,2017-12-21,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6023303,-58.377173600000006,135000.0,89.0,85.0,5.0,https://www.properati.com.ar/1j6rn_venta_departamento_monserrat_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_luxus_d6u,SAN NICOLAS,0.0,1.0,0.0,1516.8539325842696
6312,2017-12-22,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.606613,-58.389182,100000.0,47.0,47.0,1.0,https://www.properati.com.ar/1j6ys_venta_departamento_san-nicolas_balcon_piscina_terraza_placard_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_re-max-destino,SAN NICOLAS,0.0,1.0,0.0,2127.659574468085
6313,2017-12-22,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.6054383,-58.3885561,130000.0,79.0,73.0,3.0,https://www.properati.com.ar/1j77m_venta_departamento_monserrat_balcon_dependencias_subte-linea-d_subte-linea-b_subte-linea-a_melamud,SAN NICOLAS,0.0,1.0,0.0,1645.5696202531647
6314,2017-12-22,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6042583,-58.3893326,175000.0,69.0,93.82046724225495,3.0,https://www.properati.com.ar/1j79h_venta_departamento_san-nicolas_balcon_luminoso_dependencias_placard_subte-linea-d_subte-linea-b_subte-linea-a_daniel-simon-propiedades_hox,SAN NICOLAS,0.0,1.0,0.0,2536.231884057971
6315,2017-12-22,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6030491096,-58.3765239179,145000.0,42.0,42.0,2.0,https://www.properati.com.ar/1j7fr_venta_departamento_centro-microcentro_lavadero_estrenar_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_man-propiedades_f3s,SAN NICOLAS,0.0,1.0,0.0,3452.3809523809523
6316,2017-12-22,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6021306835,-58.37457126979999,65000.0,25.0,25.0,1.0,https://www.properati.com.ar/1j7g2_venta_departamento_centro-microcentro_luminoso_garage_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_man-propiedades_f3s,SAN NICOLAS,0.0,1.0,0.0,2600.0
6317,2017-12-22,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6000465252,-58.3789486349,92000.0,50.0,50.0,3.0,https://www.properati.com.ar/1j7gc_venta_departamento_centro-microcentro_lavadero_subte-linea-d_subte-linea-b_subte-linea-c_man-propiedades_f3s,SAN NICOLAS,0.0,1.0,0.0,1840.0
6318,2017-12-22,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6085064703,-58.3840984762,110000.0,32.0,32.0,1.0,https://www.properati.com.ar/1j7gj_venta_departamento_centro-microcentro_piscina_terraza_luminoso_amoblado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_man-propiedades_f3s,SAN NICOLAS,0.0,1.0,0.0,3437.5
6319,2017-12-22,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.604455369899995,-58.3915413339,210000.0,74.0,74.0,4.0,https://www.properati.com.ar/1j7gp_venta_departamento_san-nicolas_subte-linea-d_subte-linea-b_subte-linea-a_man-propiedades_f3s,SAN NICOLAS,0.0,1.0,0.0,2837.837837837838
6320,2017-12-22,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.60004970000001,-58.3810296,240000.0,119.0,106.0,3.0,https://www.properati.com.ar/1j7vv_venta_departamento_san-nicolas_balcon_lavadero_patio_toilette_dependencias_subte-linea-d_subte-linea-b_subte-linea-c_reynolds-propiedades_c8g,SAN NICOLAS,0.0,1.0,0.0,2016.8067226890757
6321,2017-12-22,apartment,Tribunales,|Argentina|Capital Federal|Tribunales|,-34.6021346,-58.3879214,150000.0,84.0,81.0,4.0,https://www.properati.com.ar/1j7z1_venta_departamento_tribunales_balcon_toilette_luminoso_dependencias_placard_subte-linea-d_subte-linea-b_apto-credito-hipotecario_massana-propiedades_h6q,SAN NICOLAS,0.0,1.0,0.0,1785.7142857142858
6322,2017-12-23,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.6029095,-58.3898615,86000.0,40.0,40.0,2.0,https://www.properati.com.ar/1j89b_venta_departamento_barrio-norte_subte-linea-d_subte-linea-b_subte-linea-a_toribio-achaval_e6y,SAN NICOLAS,0.0,1.0,0.0,2150.0
6323,2017-12-23,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.603847200000004,-58.37839770000001,54000.0,25.0,25.0,2.0,https://www.properati.com.ar/1j8d0_venta_departamento_monserrat_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_ayf-propiedades,SAN NICOLAS,0.0,1.0,0.0,2160.0
6324,2017-12-23,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.603847200000004,-58.37839770000001,52000.0,25.0,25.0,1.0,https://www.properati.com.ar/1j8d2_venta_departamento_monserrat_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_ayf-propiedades,SAN NICOLAS,0.0,1.0,0.0,2080.0
6325,2017-12-23,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.60015,-58.376198,139000.0,73.0,73.0,3.0,https://www.properati.com.ar/1j8im_venta_departamento_centro-microcentro_baulera_luminoso_garage_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-c_re-max-puerto,SAN NICOLAS,0.0,1.0,0.0,1904.109589041096
6327,2017-12-26,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6065235,-58.3884881,190000.0,72.0,63.0,3.0,https://www.properati.com.ar/1j93m_venta_departamento_san-nicolas_balcon_baulera_lavadero_toilette_placard_losa-radiante_subte-linea-d_subte-linea-b_subte-linea-a_apto-credito-hipotecario_lexinton-propiedades_937,SAN NICOLAS,0.0,1.0,0.0,2638.8888888888887
6328,2017-12-26,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.6065235,-58.3884881,190000.0,72.0,63.0,3.0,https://www.properati.com.ar/1j95o_venta_departamento_monserrat_balcon_baulera_lavadero_toilette_placard_losa-radiante_subte-linea-d_subte-linea-b_subte-linea-a_apto-credito-hipotecario_lexinton-propiedades_937,SAN NICOLAS,0.0,1.0,0.0,2638.8888888888887
6329,2017-12-28,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6034005,-58.3839467,119000.0,60.0,60.0,3.0,https://www.properati.com.ar/1j9xq_venta_departamento_centro-microcentro_libertad_200_lavadero_luminoso_estrenar_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_inmuebles-avg_b2t,SAN NICOLAS,0.0,1.0,0.0,1983.3333333333333
6330,2017-12-30,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.605148538200005,-58.384684324300004,58000.0,23.0,23.0,3.0,https://www.properati.com.ar/1jacv_venta_departamento_san-nicolas_luminoso_garage_amoblado_amenities_impecable_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_apto-credito-hipotecario_vaira-propiedades,SAN NICOLAS,0.0,1.0,0.0,2521.7391304347825
6331,2017-12-30,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.605148538200005,-58.384684324300004,58000.0,23.0,23.0,3.0,https://www.properati.com.ar/1jacy_venta_departamento_balvanera_luminoso_garage_amoblado_amenities_impecable_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_apto-credito-hipotecario_vaira-propiedades,SAN NICOLAS,0.0,1.0,0.0,2521.7391304347825
6332,2017-12-30,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6053728,-58.3891288,61000.0,22.0,22.0,3.0,https://www.properati.com.ar/1jad0_venta_departamento_san-nicolas_garage_subte-linea-d_subte-linea-b_subte-linea-a_barrera-y-asociados,SAN NICOLAS,0.0,1.0,0.0,2772.7272727272725
6334,2018-01-01,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.5994205,-58.3868673,100000.0,33.0,33.0,2.0,https://www.properati.com.ar/1jbo8_venta_departamento_san-nicolas_patio_placard_subte-linea-d_subte-linea-b_inmobiliaria-calot_gqd,SAN NICOLAS,0.0,1.0,0.0,3030.3030303030305
6335,2018-01-01,apartment,Retiro,|Argentina|Capital Federal|Retiro|,-34.5994205,-58.3868673,100000.0,33.0,33.0,2.0,https://www.properati.com.ar/1jbo9_venta_departamento_retiro_patio_placard_subte-linea-d_subte-linea-b_inmobiliaria-calot_gqd,SAN NICOLAS,0.0,1.0,0.0,3030.3030303030305
6336,2018-01-08,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.6031359435,-58.390722966700004,66000.0,24.0,24.0,1.0,https://www.properati.com.ar/1jcdm_venta_departamento_balvanera_lavalle_1700_placard_subte-linea-d_subte-linea-b_subte-linea-a_re-max-liberty,SAN NICOLAS,0.0,1.0,0.0,2750.0
6337,2018-01-08,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.603044,-58.371085,149500.0,65.0,65.0,3.0,https://www.properati.com.ar/1jckx_venta_departamento_san-nicolas_balcon_lavadero_luminoso_placard_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_re-max-ayres-ii,SAN NICOLAS,0.0,1.0,0.0,2300.0
6338,2018-01-09,PH,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6059300557,-58.3836624026,119000.0,60.0,60.0,3.0,https://www.properati.com.ar/1jdku_venta_ph_san-nicolas_lavadero_amoblado_amenities_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_vaira-propiedades,SAN NICOLAS,1.0,0.0,0.0,1983.3333333333333
6339,2018-01-09,PH,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.6059300557,-58.3836624026,119000.0,60.0,60.0,3.0,https://www.properati.com.ar/1jdkv_venta_ph_monserrat_lavadero_amoblado_amenities_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_vaira-propiedades,SAN NICOLAS,1.0,0.0,0.0,1983.3333333333333
6340,2018-01-09,PH,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.6059300557,-58.3836624026,119000.0,60.0,60.0,3.0,https://www.properati.com.ar/1jdkw_venta_ph_balvanera_lavadero_amoblado_amenities_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_vaira-propiedades,SAN NICOLAS,1.0,0.0,0.0,1983.3333333333333
6341,2018-01-09,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.601446645100005,-58.3782083649,85000.0,32.0,32.0,3.0,https://www.properati.com.ar/1jgvc_venta_departamento_centro-microcentro_esmeralda_600_lujoso_amoblado_subte-linea-d_subte-linea-b_subte-linea-c_apto-credito-hipotecario_ana-maria-rainieri_i4i,SAN NICOLAS,0.0,1.0,0.0,2656.25
6342,2018-01-09,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.60368347,-58.38155746,450000.0,100.0,93.82046724225495,2.0,https://www.properati.com.ar/1jhzu_venta_departamento_recoleta_posadas_1500_balcon_baulera_jardin_luminoso_dependencias_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_apto-credito-hipotecario_beneventana-jorge-marcelo,SAN NICOLAS,0.0,1.0,0.0,4500.0
6343,2018-01-09,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.5988993896,-58.376891014399995,123000.0,70.0,70.0,2.0,https://www.properati.com.ar/1jirb_venta_departamento_barrio-norte_maipu_800_terraza_luminoso_lujoso_subte-linea-d_subte-linea-b_subte-linea-c_weisvein-propiedades,SAN NICOLAS,0.0,1.0,0.0,1757.142857142857
6344,2018-01-09,apartment,Congreso,|Argentina|Capital Federal|Congreso|,-34.60774612,-58.38839722,187000.0,109.0,109.0,5.0,https://www.properati.com.ar/1jj87_venta_departamento_congreso_bartolome-mitre_1500_balcon_baulera_lavadero_terraza_vestidor_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_aw-negocios-inmobiliarios_i2f,SAN NICOLAS,0.0,1.0,0.0,1715.5963302752293
6345,2018-01-18,apartment,Retiro,|Argentina|Capital Federal|Retiro|,-34.6000271,-58.37690500000001,150000.0,70.0,70.0,3.0,https://www.properati.com.ar/1jlbu_venta_departamento_retiro_baulera_suite_toilette_luminoso_subte-linea-d_subte-linea-b_subte-linea-c_waiman-propiedades,SAN NICOLAS,0.0,1.0,0.0,2142.8571428571427
6346,2018-01-18,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.60068820000001,-58.3894101,310000.0,204.0,181.0,6.0,https://www.properati.com.ar/1jloo_venta_departamento_san-nicolas_balcon_subte-linea-d_subte-linea-b_addario-propiedades,SAN NICOLAS,0.0,1.0,0.0,1519.6078431372548
6347,2018-01-18,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.60068820000001,-58.3894101,340000.0,230.0,192.0,6.0,https://www.properati.com.ar/1jlop_venta_departamento_san-nicolas_balcon_subte-linea-d_subte-linea-b_addario-propiedades,SAN NICOLAS,0.0,1.0,0.0,1478.2608695652175
6348,2018-01-18,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.60068820000001,-58.3894101,630000.0,434.0,373.0,3.0,https://www.properati.com.ar/1jloq_venta_departamento_san-nicolas_balcon_subte-linea-d_subte-linea-b_addario-propiedades,SAN NICOLAS,0.0,1.0,0.0,1451.6129032258063
6349,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6051062,-58.3847968,67000.0,25.0,25.0,3.0,https://www.properati.com.ar/1jlt2_venta_departamento_centro-microcentro_balcon_luminoso_impecable_placard_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_brick-propiedades-local-barrio-norte,SAN NICOLAS,0.0,1.0,0.0,2680.0
6350,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.60318970000001,-58.3795703,30000.0,16.0,16.0,1.0,https://www.properati.com.ar/1jmai_venta_departamento_centro-microcentro_luminoso_impecable_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_cabildo-500,SAN NICOLAS,0.0,1.0,0.0,1875.0
6351,2018-01-18,apartment,Tribunales,|Argentina|Capital Federal|Tribunales|,-34.60318970000001,-58.3795703,30000.0,16.0,16.0,1.0,https://www.properati.com.ar/1jmaj_venta_departamento_tribunales_luminoso_impecable_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_cabildo-500,SAN NICOLAS,0.0,1.0,0.0,1875.0
6352,2018-01-18,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.60318970000001,-58.3795703,30000.0,16.0,16.0,1.0,https://www.properati.com.ar/1jmak_venta_departamento_san-nicolas_luminoso_impecable_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_cabildo-500,SAN NICOLAS,0.0,1.0,0.0,1875.0
6353,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6022124,-58.3692008,330000.0,144.0,114.0,3.0,https://www.properati.com.ar/1jmcn_venta_departamento_centro-microcentro_patio_toilette_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_cristian-bau-propiedades_6c7,SAN NICOLAS,0.0,1.0,0.0,2291.6666666666665
6354,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6066393,-58.38885629999999,80000.0,40.0,40.0,3.0,https://www.properati.com.ar/1jmjj_venta_departamento_centro-microcentro_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_aris-propiedades,SAN NICOLAS,0.0,1.0,0.0,2000.0
6355,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6067463,-58.3907873,690000.0,334.0,264.0,4.0,https://www.properati.com.ar/1jmke_venta_departamento_centro-microcentro_balcon_suite_hidromasaje_parrilla_terraza_toilette_lujoso_subte-linea-d_subte-linea-b_subte-linea-a_magma-emprendimientos,SAN NICOLAS,0.0,1.0,0.0,2065.868263473054
6356,2018-01-18,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.59989520000001,-58.39104720000001,290000.0,95.0,93.82046724225495,3.0,https://www.properati.com.ar/1jmn8_venta_departamento_barrio-norte_balcon_lavadero_toilette_luminoso_dependencias_subte-linea-d_subte-linea-b_auge-propiedades,SAN NICOLAS,0.0,1.0,0.0,3052.6315789473683
6358,2018-01-18,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.600022,-58.378976,79000.0,24.0,24.0,1.0,https://www.properati.com.ar/1jnqu_venta_departamento_centro-microcentro_luminoso_garage_placard_subte-linea-d_subte-linea-b_subte-linea-c_re-max-uno-iv,SAN NICOLAS,0.0,1.0,0.0,3291.6666666666665
6359,2018-01-18,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.601873,-58.389511,159000.0,76.0,76.0,4.0,https://www.properati.com.ar/1jnts_venta_departamento_barrio-norte_baulera_lavadero_luminoso_dependencias_subte-linea-d_subte-linea-b_re-max-total-i,SAN NICOLAS,0.0,1.0,0.0,2092.1052631578946
6360,2018-01-18,apartment,Villa Lugano,|Argentina|Capital Federal|Villa Lugano|,-34.5998875,-58.37306949999999,53000.0,50.0,50.0,3.0,https://www.properati.com.ar/1joao_venta_departamento_villa-lugano_subte-linea-d_subte-linea-b_subte-linea-c_carlos-vazquez-e-hijo-inmob,SAN NICOLAS,0.0,1.0,0.0,1060.0
6361,2018-01-18,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.599589,-58.388702,259900.0,75.0,69.0,3.0,https://www.properati.com.ar/1joeo_venta_departamento_recoleta_balcon_baulera_toilette_luminoso_lujoso_garage_subte-linea-d_subte-linea-b_re-max-central,SAN NICOLAS,0.0,1.0,0.0,3465.3333333333335
6362,2018-01-18,apartment,Congreso,|Argentina|Capital Federal|Congreso|,-34.607939,-58.39139,84000.0,42.0,42.0,2.0,https://www.properati.com.ar/1johr_venta_departamento_congreso_luminoso_garage_subte-linea-b_subte-linea-a_re-max-parque,SAN NICOLAS,0.0,1.0,0.0,2000.0
6363,2018-01-19,apartment,Congreso,|Argentina|Capital Federal|Congreso|,-34.605052,-58.382933,82000.0,43.0,43.0,2.0,https://www.properati.com.ar/1joyk_venta_departamento_congreso_suite_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_apto-credito-hipotecario_re-max-capital,SAN NICOLAS,0.0,1.0,0.0,1906.9767441860465
6364,2018-01-19,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.6025706961,-58.3781475354,98000.0,31.0,31.0,2.0,https://www.properati.com.ar/1joyl_venta_departamento_centro-microcentro_esmeralda_500_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_re-max-capital,SAN NICOLAS,0.0,1.0,0.0,3161.2903225806454
6365,2018-01-19,apartment,Retiro,|Argentina|Capital Federal|Retiro|,-34.6028486508,-58.3766502116,135000.0,45.0,42.0,3.0,https://www.properati.com.ar/1jpk0_venta_departamento_retiro_lavadero_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_mcm-bienes-raices,SAN NICOLAS,0.0,1.0,0.0,3000.0
6366,2018-01-19,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.6075285481,-58.3763554963,87500.0,46.0,38.0,1.0,https://www.properati.com.ar/1jqkq_venta_departamento_san-nicolas_patio_losa-radiante_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_apto-credito-hipotecario_carlos-navarro-bienes-raices,SAN NICOLAS,0.0,1.0,0.0,1902.1739130434783
